url;name;content;product
https://support.mts.ru/debetoviekarti/vkladi/kak-viplachivayutsya-protsenti-po-vkladu;Как выплачиваются проценты по вкладу;Условия выплаты зависят от тарифа вклада Проценты выплачиваются в конце срока вклада, или ежемесячно, или в дату открытия вклада Они могут причисляться к сумме вклада (капитализация) или перечисляться на отдельный счет Выберите интересующий вас вклад на странице Вклады Здесь собрана вся информация об условиях и тарифах, а также ответы на самые частые вопросы;Вклады
https://support.mts.ru/debetoviekarti/vkladi/kak-poluchit-vipisku-po-schyotu;Как получить выписку по счёту;Получите выписку по счёту вклада в приложении МТС Банка Выберите нужный вклад в блоке Вклады. В разделе Информация нажмите Справки и выписки - Выписка за произвольный период . Документы придут на email, который вы укажете.;Вклады
https://support.mts.ru/platezhi/perevodi-po-nomeru-telefona-/kak-perevesti-dengi-po-nomeru-telefona;Как перевести деньги на карту по номеру телефона получателя;в приложении МТС Банка > Платежи > Переводы > По номеру телефона в личном кабинете на сайте МТС Деньги > Переводы > По номеру телефона Если не получается перевести деньги, свяжитесь с нами 8 800 250-05-20 в чате в приложении МТС Банка в разделе Ещё;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-nomeru-telefona-/chto-delat-esli-perevod-po-nomeru-telefona-ne-prishyol-poluchatelyu;Что делать, если перевод по номеру телефона не пришёл получателю;Если деньги списались с карты или счёта МТС Банка, но платеж не дошёл, обратитесь в службу поддержки банка получателя Если вы хотели отправить перевод, мы подтвердили операцию, но деньги не списались и баланс не изменился - обратитесь в службу поддержки МТС Банка 8 800 250-05-20 или напишите в чат в приложении МТС Банка (раздел «Ещё»). Укажите дату и сумму платежа и опишите возникшую проблему. Наши специалисты вам помогут;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-nomeru-telefona-/-kak-bistro-prihodit-perevod; Как быстро приходит перевод;Перевод поступит получателю в течение 15 секунд;Платежи и переводы
https://support.mts.ru/platezhi/avtoplatezhi/chto-mozhno-oplachivat-avtoplatezhom;Что можно оплачивать автоплатежом;Сотни различных сервисов, представленных на сайте и в приложении МТС Банка . Это игры, электронные кошельки, оплата кредитов, услуги связи, парковки и многое другое. А еще не стойте в очередях - пополняйте карты Тройка, Стрелка и Подорожник автоматически Названия поставщиков услуг могут отличаться, например, в Москве – Мосэнергосбыт, а в Кирове – Энергосбыт Плюс. Поэтому при поиске поставщика на сайте или в приложении сначала выберите свой регион;Платежи и переводы
https://support.mts.ru/platezhi/avtoplatezhi/kak-nastroit-avtoperevod-ili-avtoplatyozh;Как подключить автоплатёж;В приложении МТС Банка : 1. На экране Платежи напротив раздела Мои платежи нажмите Все - Создать новый - Автоплатёж 2. Выберите категорию (например, ЖКХ) и поставщика услуг (например, ЖКУ Москва) 3. Укажите детали платежа: реквизиты зачисления (например, номер телефона), дату и сумму платежа, карту, с которой будет списание 4. Нажмите Подключить автоплатёж В личном кабинете : 1. В пункте Шаблоны и автоплатежи нажмите Подключить автоплатёж 2. Заполните все поля и нажмите Подключить;Платежи и переводы
https://support.mts.ru/platezhi/avtoplatezhi/kak-redaktirovat-avtoplatyozh;Как редактировать автоплатёж;Отменить автоплатёж можно: В приложении МТС Банка 1. Зайдите в раздел Платежи и нажмите Все возле надписи Мои платежи/Шаблоны и автоплатежи 2. Кликните на «карандаш» вверху справа и нажмите на знак стоп (⛔ с левой стороны). Или нажмите на автоплатёж, далее шестерёнка вверху справа – Отключить Если автоплатёж был подключён в приложении другого банка, отменить его можно через службу поддержки этого банка. В личном кабинете 1. Зайдите в пункт Шаблоны и автоплатежи с главной страницы или через раздел Платежи. Нажмите на автоплатёж, который будете отключать 2. Справа от надписи Редактирование автоплатежа кликните на значок корзины и нажмите Удалить Если автоплатёж был подключён в приложении другого банка, отменить его можно через службу поддержки этого банка. Для изменения настроек автоплатежа выберите нужный автоплатёж. Если вы в приложении, пролистайте экран вниз. Нажмите кнопку Редактировать и поменяйте настройки. Если рекомендации не помогли, свяжитесь с нами 8 800 250-05-20 в чате в приложении МТС Банка в разделе Ещё;Платежи и переводы
https://support.mts.ru/platezhi/avtoplatezhi/mozhet-li-avtoplatezh-podklyuchitsya-sam;Может ли автоплатёж подключиться сам;Нет. Если с карты регулярно списывается одинаковая сумма, могут быть такие причины: автоплатёж подключён при оплате услуг Система может предлагать установить автоплатёж, когда пополняете, скажем, баланс номера Например, в приложении МТС Банка это выглядит так: под реквизитами оплаты появляется серое поле с надписью Подключить автоплатёж , активен зеленый бегунок, а кнопка для оплаты называется Оплатить и подключить . Если автоплатёж не нужен, передвиньте бегунок. Он станет серым, а кнопка будет называться Оплатить Если такое списание уже настроено, его можно отменить в приложении МТС Банка или в личном кабинете это не автоплатёж, а подписка Например, установили Кинопоиск и оформили подписку от Яндекса. Как проверить подписки? В приложении МТС Банка или в личном кабинете нажмите на карту, откройте историю операций и найдите нужное списание. В этой операции будет метка «подписка» и название ресурса или сайта, на котором подписка оформлена Отключить такую подписку через банк не получится – только вы сами можете привязывать и отвязывать карты на сторонних сервисах. Можно поискать в интернете руководство пользователя или обратиться к поставщику услуги. Ниже собрали инструкции по отключению популярных подписок: App Store Google Play KION Яндекс.Плюс ОККО IVI Если не получается отменить подписку, можно перевыпустить карту. Изменятся её номер, срок действия и CVV, и подписка перестанет срабатывать;Платежи и переводы
https://support.mts.ru/platezhi/avtoplatezhi/s-kakoi-karti-mozhno-nastroit-avtoperevod-ili-avtoplatyozh;С какой карты можно настроить автоплатёж;С карт платёжных систем Мир и MasterCard;Платежи и переводы
https://support.mts.ru/platezhi/avtoplatezhi/pochemu-ne-srabotal-avtoplatyozh;Почему не сработал автоплатёж;на карте не хватило денег или она заблокирована превышен лимит. Для некоторых категорий установлены ограничения по сумме одного платежа, платежей в сутки и месяц. Если лимит превышен, можно оплатить услугу с другой карты вручную технический сбой. Случается редко, если платежные системы недоступны на момент оплаты. В этом случае проведем автоплатёж максимум через сутки от плановой даты;Платежи и переводы
https://support.mts.ru/platezhi/avtoplatezhi/chto-takoe-umnii-schet;Что такое Умный счёт в приложении;Мы посчитали ваши ежемесячные расходы на связь и в качестве напоминания отразили эту сумму в счёте. Её мы определяем так: расходы на тариф в месяц + платные услуги – баланс. Например, ваш тариф стоит 500 рублей, на балансе 150 рублей, в счёте будет 500 - 150 = 350 рублей Оплачивать счёт необязательно, это просто рекомендация. Если эта информация вам не нужна, можно её удалить в приложении МТС Банка 1. Выберите раздел Платежи – Все - Счета на оплату 2. Нажмите на нужный счет и на кнопку редактирования (карандаш) 3. Нажмите Удалить;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-nomeru-karti/kak-perevesti-dengi-po-nomeru-karti;Как перевести деньги по номеру карты получателя;в приложении МТС Банка > Платежи > Переводы > По номеру карты в личном кабинете на сайте МТС Деньги > Переводы и платежи > На карту в банкоматах и офисах МТС Банка О лимитах и тарифах для переводов вы можете узнать на странице своей карты;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-nomeru-karti/mozhno-li-perevesti-dengi-za-rubezh-v-tom-chisle-v-sng;Можно ли перевести деньги за рубеж, в том числе в СНГ;Да. Вы можете отправлять переводы в страны СНГ и дальнего зарубежья Способ 1. В приложении МТС Банка : для перевода в страны СНГ с получением наличными раздел Платежи - Переводы - За рубеж для перевода на карты или номера телефонов в странах СНГ перейдите раздел Платежи - Оплата - Переводы в СНГ/Дальнее зарубежье в разделе «Услуги СНГ/Дальнее зарубежье» вы можете оплатить услуги операторов СНГ Способ 2. На сайте МТС Деньги зайдите в личный кабинет, выберите «Переводы и платежи» и далее нужный вид перевода Список стран постоянно расширяется;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-nomeru-karti/chto-delat-esli-perevod-ne-prishyol-poluchatelyu;Что делать, если перевод не пришёл получателю;Обратитесь в службу поддержки клиентов по номеру 8 800 250-05-20 или напишите в чат в приложении МТС Банка (раздел «Ещё»). Укажите дату и сумму платежа и опишите возникшую проблему Наши специалисты вам помогут;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-svobodnim-rekvizitam/kak-perevesti-dengi-po-rekvizitam;Как перевести;в приложении МТС Банка раздел Платежи - Переводы - По реквизитам на сайте МТС Деньги зайдите в личный кабинет, выберите Переводы и платежи - По реквизитам;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-svobodnim-rekvizitam/kakie-suschestvuyut-limiti-i-tarifi-dlya-perevodov-po-rekvizitam;Лимиты и тарифы;О лимитах и тарифах для переводов вы можете узнать на странице своей карты;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-svobodnim-rekvizitam/chto-delat-esli-perevod-ne-prishyol-poluchatelyu-;Что делать, если перевод не пришёл получателю;Обратитесь в службу поддержки клиентов по номеру 8 800 250-05-20 или напишите в чат в приложении МТС Банка (раздел «Ещё»). Укажите дату и сумму платежа и опишите возникшую проблему Наши специалисты вам помогут;Платежи и переводы
https://support.mts.ru/platezhi/kak-popolnit-kartu-ili-pogasit-kredit/kak-popolnit-kartu-ili-pogasit-kredit;Как пополнить карту или погасить кредит;в приложении МТС Банка переводом с любой карты в банкоматах и терминалах в офисах банка и магазинах МТС Все способы;Платежи и переводы
https://support.mts.ru/platezhi/kak-popolnit-kartu-ili-pogasit-kredit/chto-delat-esli-perevod-dlya-pogasheniya-kredita-ne-prishyol;Что делать, если перевод для погашения кредита не пришёл;Обратитесь в службу поддержки клиентов по номеру 8 800 250-05-20 или напишите в чат в приложении МТС Банка (раздел «Ещё» ). Укажите дату и сумму платежа и опишите возникшую проблему Наши специалисты вам помогут;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-sbp/kak-otpravit-perevod-sbp;Как отправить перевод СБП;Переводы через Систему быстрых платежей (СБП) возможны только между разными банками-участниками СБП Переводы между своими счетами в одном банке или между клиентами одного банка сделать нельзя Переводить через СБП можно: в приложении МТС Банка в разделе Платежи - По номеру телефона в терминале самообслуживания МТС Банка в разделе Перевести - Переводы по номеру телефона СБП Для перевода нужно указать номер телефона и банк получателя Деньги поступят получателю мгновенно;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-sbp/skolko-stoit-perevod-sbp;Сколько стоит перевод СБП;В приложении МТС Банка вы можете перевести через СБП без комиссии до 100 000 рублей в месяц За переводы свыше 100 000 рублей в месяц комиссия составит 0,5%, но не более 1 500 рублей за один перевод Через терминал самообслуживания МТС Банка вы можете перевести без комиссии 100 000 рублей за одну операцию Подробнее о переводах и комиссии на сайте МТС Банка;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-sbp/na-kakoi-schyot-pridut-dengi-pri-perevode-po-sbp;На какой счёт придут деньги при переводе по СБП;Автоматически для зачисления устанавливается счёт дебетовой карты в рублях Если её нет, деньги поступят на кредитную карту или счёт в рублях Если у вас несколько карт или счетов, вы можете выбрать приоритетный счёт для зачисления в приложении МТС Банка в разделе Ещё - Переводы - Входящие переводы - Счёт для зачисления;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-sbp/kakie-banki-uchastvuyut-v-sbp;Какие банки участвуют в СБП?;Актуальный список банков, подключившихся к Системе быстрых платежей, можно посмотреть на сайте СБП;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-sbp/kak-sdelat-mts-bank-osnovnim-dlya-priyoma-perevodov-po-nomeru-telefona-v-sbp;Как сделать МТС Банк основным для приёма переводов по номеру телефона в СБП;Если ваш номер привязан к нескольким банкам, выберите МТС Банк основным в разделе Ещё - Переводы по номеру телефона - Выбрать МТС Банк основным В этом случае при переводе средств вам из другого банка автоматически для зачисления будет проставляться МТС Банк, если отправитель не укажет другой банк Если после этого вы выберете другой банк по умолчанию в Системе быстрых платежей, то настройка в МТС Банке будет отменена. В качестве основного банка будет использоваться тот, который вы укажете последним;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-po-sbp/pochemu-prilozhenie-prosit-proverit-rekviziti-poluchatelya-esli-vse-ukazano-bez-oshibok;Почему приложение просит проверить реквизиты получателя, если все указано без ошибок;При отправке перевода СБП вы указываете номер телефона и банк получателя Если в этом банке по указанному номеру телефона клиент не найден или у него отключен прием переводов по СБП, перевод отправить не получится. Появится рекомендация проверить реквизиты получателя Например, в Сбербанке клиенту, чтобы получать переводы по СБП, нужно их включить в приложении СберБанк Онлайн в разделе Профиль - Настройки - Система быстрых платежей . Далее нужно согласиться на обработку данных. В блоке «Входящие переводы» нажать «Подключить»;Платежи и переводы
https://support.mts.ru/platezhi/platezhi-po-qr-kodu/chto-takoe-platezhi-po-qr-kodu-cherez-sbp;Что такое платежи по QR-коду через СБП;Это платежи через Систему быстрых платежей — сервис Банка России, который позволяет мгновенно совершать платежи за товары и услуги Оплатить покупки по QR-коду через СБП можно в любых магазинах, где есть логотип СБП. Деньги за покупку отправляются со счета на счет без комиссии, и не важно, какой банк у продавца и покупателя Подробнее об оплате по СБП на странице сервиса;Платежи и переводы
https://support.mts.ru/platezhi/platezhi-po-qr-kodu/kak-oplatit-po-qr-kodu;Как оплатить по QR-коду;Спросите на кассе, можно ли оплатить покупки по QR-коду В приложении МТС Банка нажмите на иконку QR-кода в верхней части экрана. Отсканируйте код на кассе для оплаты покупки. Сверьте данные о платеже и подтвердите его;Платежи и переводы
https://support.mts.ru/platezhi/platezhi-po-qr-kodu/gde-ya-mogu-oplatit-s-pomoschyu-qr-sbp;Где я могу оплатить с помощью QR СБП;Список торговых точек и интернет-магазинов с оплатой через СБП постоянно расширяется Сейчас их уже более 100 000: Wildberries, все магазины МТС, Детский мир, некоторые магазины Спортмастер и другие;Платежи и переводы
https://support.mts.ru/platezhi/platezhi-po-qr-kodu/oplata-po-qr-sbp-budet-prohodit-kak-platezh-ili-kak-perevod;Оплата по QR СБП будет проходить как платеж или как перевод;Как покупка — без комиссии Кешбэка за эти операции нет;Платежи и переводы
https://support.mts.ru/platezhi/beskontaktnaya-oplata/kak-nastroit-oplatu-smartfonom;Как настроить бесконтактную оплату;На странице Бесконтактная оплата есть инструкции по настройке сервиса Mir Pay. Также вы можете добавить карту в приложении СБПэй.;Платежи и переводы
https://support.mts.ru/platezhi/beskontaktnaya-oplata/kakimi-kartami-mts-banka-mozhno-oplachivat-pokupki-cherez-smartfon;Какими картами МТС Банка можно оплачивать покупки бесконтактно;Это зависит от сервиса бесконтактной оплаты В СБПэй можно добавить любую карту МТС Банка, в Mir Pay — только карту Мир;Платежи и переводы
https://support.mts.ru/platezhi/beskontaktnaya-oplata/ostalis-voprosi-o-beskontaktnoi-oplate-kak-poluchit-konsultatsiyu;Остались вопросы о бесконтактной оплате. Как получить консультацию?;На странице Бесконтактная оплата собрана вся полезная информация Если вам нужно дополнительно проконсультироваться со специалистом, напишите в чат в приложении МТС Банка (раздел «Ещё») или обратитесь в службу поддержки клиентов по номеру 8 800 250-05-20;Платежи и переводы
https://support.mts.ru/platezhi/perevodi-sebe-iz-drugogo-banka/kak-perevesti-dengi-so-svoego-scheta-v-drugom-banke-cherez-servis-sbp-me2me;Как перевести;В приложении МТС Банка перейдите в раздел Платежи - Себе - Себе из другого банка Откроется форма запроса на перевод из другого банка. Выберите банк, из которого будет перевод, и укажите сумму Комиссию за такой перевод мы не взимаем. Но комиссия может быть у банка, из которого отправляется перевод. Её размер уточните в банке-отправителе.;Платежи и переводы
https://support.mts.ru/debetovie_karti/kak-oformit-i-perevipustit-kartu/kak-oformit-debetovuyu-kartu;Как оформить дебетовую карту;онлайн на сайте МТС Банка в магазинах МТС или в офисах МТС Банк Пластиковую карту вы можете получить на месте или курьером бесплатно. Если вы оформили виртуальную карту, полные реквизиты поступят в SMS в момент её активации.;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-oformit-i-perevipustit-kartu/chto-delat-esli-istekaet-srok-deistviya-karti;Что делать, если истекает срок действия карты;Пластиковая карта Карты VISA и MasterCard действуют бессрочно. Карту МИР вы можете перевыпустить в течение трёх месяцев после окончания срока её действия. Перевыпустить карту на неименную можно моментально в магазинах МТС и офисах МТС Банка Если вам нужна именная карта, обратитесь в офис МТС Банка с паспортом. Карта будет готова в течение пяти дней. Стоимость перевыпуска указана в тарифе карты Виртуальная карта После окончания срока действия вы можете оформить новую карту;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-oformit-i-perevipustit-kartu/kak-perevipustit-kartu;Как перевыпустить карту;Пластиковая карта Перевыпустить карту на неименную можно моментально в магазинах МТС и офисах МТС Банка Если вам нужна именная карта, обратитесь в офис МТС Банка с паспортом. Карта будет готова в течение пяти дней. Стоимость перевыпуска указана в тарифе карты Виртуальная карта Эти карты не перевыпускаются. Вы можете оформить новую карту;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-popolnit-kartu-i-perevesti-s-neyo-dengi/kak-popolnit-kartu;Как пополнить карту;в приложении МТС Банка переводом с любой карты в банкоматах и терминалах в офисах банка и магазинах МТС Подробнее о всех способах — на сайте МТС Банка;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-popolnit-kartu-i-perevesti-s-neyo-dengi/kak-perevesti-dengi-po-rekvizitam-po-nomeru-karti-ili-telefona;Как перевести деньги по реквизитам, по номеру карты или телефона;в приложении МТС Банка перейдите во вкладку Платежи > Переводы > выберите вид перевода на сайте МТС Деньги зайдите в личный кабинет > Переводы и платежи > выберите вид перевода в банкоматах и офисах МТС Банка;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-popolnit-kartu-i-perevesti-s-neyo-dengi/chto-delat-esli-perevod-ne-prishyol-poluchatelyu;Что делать, если перевод не пришёл получателю;Обратитесь в службу поддержки клиентов по номеру 8 800 250-05-20 или в чате в приложении МТС Банка в разделе Ещё. Укажите дату и сумму платежа и опишите возникшую проблему. Наши специалисты вам помогут;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-posmotret-istoriyu-operatsii-i-zakazat-vipisku-po-karte/kak-posmotret-istoriyu-operatsii-po-karte;Как посмотреть историю операций по карте;В приложении МТС Банка В приложении выберите нужную карту. Под изображением карты нажмите История операций. Вы также можете выбрать условия операций для просмотра: движение средств: пополнение или списание категория: платежи, переводы, наличные, товары и услуги, вознаграждения период валюта По SMS Вы можете посмотреть три последние операции по карте. Для этого отправьте SMS на номер 2121 с номера, который вы указали в договоре. В SMS укажите Выписка и последние 4 цифры карты Пример SMS: Выписка 1234;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-posmotret-istoriyu-operatsii-i-zakazat-vipisku-po-karte/kak-poluchit-vipisku-po-schyotu-karti;Как получить выписку по счёту карты;1. В приложении МТС Банка выберите нужную карту 2. Под изображением карты в разделе Информация нажмите Справки и выписки 3. Выберите Выписка за произвольный период . Документы придут на email, который вы укажете;Дебетовые карты
https://support.mts.ru/debetovie_karti/uvedomleniya-ob-operatsiyah-po-karte/kak-podklyuchit-ili-otklyuchit-uvedomleniya-ob-operatsiyah-po-karte;Как подключить или отключить уведомления об операциях по карте ;Включить услугу можно в приложении МТС Банка : Выберите нужную карту. Под изображением карты в разделе Управление нажмите Уведомления от банка Ознакомьтесь со стоимостью услуги и нажмите кнопку переключения Отключить уведомления об операциях по карте можно в этом же разделе.;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-posmotret-rekviziti-karti-i-zakazat-spravku/kak-uznat-rekviziti-karti;Как узнать реквизиты карты;Пластиковая карта В приложении МТС Банка выберите нужную карту. На изображении карты нажмите Реквизиты карты . Здесь будет указан полный номер карты, который можно скопировать, а также срок действия и владелец. Также вы можете посмотреть CVC2. Для этого нажмите на изображение глаза. Напоминаем, что эти данные нельзя сообщать третьим лицам. Если вам нужен номер счёта и банковские реквизиты, под изображением карты в разделе Информация нажмите Реквизиты счета. Эти реквизиты можно отправить. Виртуальная карта В приложении МТС Банка выберите нужную карту. На изображении карты нажмите Реквизиты карты . Здесь будет указан полный номер карты, который можно скопировать, а также срок действия и владелец. Также вы можете посмотреть CVC2. Для этого нажмите на изображение глаза. Напоминаем, что эти данные нельзя сообщать третьим лицам.;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-posmotret-rekviziti-karti-i-zakazat-spravku/kak-poluchit-spravku-o-dohodah-dlya-gossluzhaschego-;Как получить справку о доходах для госслужащего ;В приложении МТС Банка В приложении МТС Банка зайдите в раздел Ещё 2. Выберите Написать в чат 3. Напишите «Справка для госслужащего». Укажите год, за который нужен документ, и отчётную дату В офисе МТС Банка Выберите ближайший офис МТС Банка Для заказа справки вам потребуется паспорт. Справку можно получить в электронном виде по email или на бумаге. В контактном центре Позвоните нам по номеру 8 800 250-05-20 Мы отправим справку на email, который вы ранее указали в банке. Если справка нужна на другой email, закажите её в приложении МТС Банка. Вы также можете изменить email в приложении Сроки подготовки справки по московскому времени: при заказе до 18:00 справка поступит в этот же день после 19:00 после 18:00 —  на следующий день после 19:00;Дебетовые карты
https://support.mts.ru/debetovie_karti/pin-kod/kak-ustanovit--pin-kod;Как установить или изменить  PIN-код;в приложении МТС Банка выберите нужную карту. Под изображением карты в разделе Управление нажмите Изменить PIN-код свяжитесь с нами по телефону 8 800 250-05-20 с номера, который вы указали в договоре. Далее следуйте подсказкам системы Если карта пластиковая, для подтверждения PIN-кода вставьте карту в банкомат любого банка и проверьте баланс. После этого станет доступна бесконтактная оплата и оплата через терминал в магазине.;Дебетовые карты
https://support.mts.ru/debetovie_karti/pin-kod/chto-delat-esli-zabil-pin-kod;Что делать, если не помню PIN-код карты;Установите новый PIN-код одним из способов: в приложении МТС Банка выберите нужную карту. Под изображением карты в разделе Управление нажмите Изменить PIN-код свяжитесь с нами по телефону 8 800 250-05-20 с номера, который вы указали в договоре. Далее следуйте подсказкам системы Если карта пластиковая, для подтверждения PIN-кода вставьте карту в банкомат любого банка и проверьте баланс. После этого станет доступна бесконтактная оплата и оплата через терминал в магазине.;Дебетовые карты
https://support.mts.ru/debetovie_karti/blokirovka-karti-i-zaschita-ot-moshennikov/chto-delat-esli-karta-poteryalas-ili-eyo-ukrali;Что делать, если карта потерялась или её украли;Заблокируйте карту одним из способов: В приложении МТС Банка 1. Откройте приложение и выберите нужную карту 2. Под изображением карты в разделе Управление нажмите Блокировка карты > Заблокировать По SMS Отправьте SMS на номер 2121 с номера, который вы указали в договоре. В SMS укажите СТОП и последние 4 цифры карты Пример SMS: СТОП 1234 По звонку в контактный центр Позвоните на номер 8 800 250-05-20 c номера, который вы указали в договоре. Далее следуйте подсказкам системы Перевыпустить карту на неименную можно моментально в магазинах МТС и офисах МТС Банка Если вам нужна именная карта, обратитесь в офис МТС Банка с паспортом. Карта будет готова в течение пяти дней. Стоимость перевыпуска указана в тарифе карты;Дебетовые карты
https://support.mts.ru/debetovie_karti/blokirovka-karti-i-zaschita-ot-moshennikov/chto-delat-esli-moshenniki-ukrali-dengi-s-karti;Что делать, если мошенники украли деньги с карты;1. Заблокируйте карту одним из способов: В приложении МТС Банка 1. Откройте приложение и выберите нужную карту 2. Под изображением карты в разделе Управление нажмите Блокировка карты > Заблокировать По SMS Отправьте SMS на номер 2121 с номера, который вы указали в договоре. В SMS укажите СТОП и последние 4 цифры карты Пример SMS: СТОП 1234 По звонку в контактный центр Позвоните на номер 8 800 250-05-20 c номера, который вы указали в договоре. Далее следуйте подсказкам системы 2. Обратитесь с паспортом в офис МТС Банка или магазин МТС и заполните заявление о несогласии с операцией;Дебетовые карты
https://support.mts.ru/debetovie_karti/blokirovka-karti-i-zaschita-ot-moshennikov/chto-delat-esli-bank-zablokiroval-kartu-ili-prilozhenie;Что делать, если банк заблокировал карту или приложение;Вам перезвонят из службы поддержки в течение часа и уточнят обстоятельства блокировки. Если вы не ответите на звонок, придёт SMS с просьбой перезвонить по контактному номеру в удобное время. Если звонок не поступил или не пришла SMS, свяжитесь с нами 8 800 250-05-20 . Мы поможем разобраться в ситуации.;Дебетовые карты
https://support.mts.ru/debetovie_karti/blokirovka-karti-i-zaschita-ot-moshennikov/kak-zaschitit-dengi-ot-moshennikov;Как защитить деньги от мошенников;Никому не сообщайте: пароли коды для подтверждения операций полный номер карты и CVV/CVC-код — три цифры на обратной стороне карты логин и пароль от личного кабинета банка Сотрудники банка и госорганов никогда не спрашивают эту информацию. Они не просят установить «защищенное» приложение на телефон, не звонят из мессенджеров и не запрашивают демонстрацию экрана. Если вам поступил такой звонок — это мошенники, прервите звонок. Если у вас остались вопросы или вы столкнулись с мошенниками, свяжитесь с нами по телефону 8 800 250-05-20 или в чате в приложении МТС Банка в раздел Ещё.;Дебетовые карты
https://support.mts.ru/debetovie_karti/kak-zakrit-kartu/kak-zakrit-debetovuyu-kartu;Как закрыть дебетовую карту;Закройте карту одним из способов: В приложении МТС Банка 1. Откройте приложение и выберите нужную карту 2. Под изображением карты в разделе Управление нажмите Закрыть карту По SMS Отправьте SMS на номер 2121 с номера, который вы указали в договоре. В SMS укажите ЗАКРЫТЬ и последние 4 цифры карты Пример SMS: ЗАКРЫТЬ 1234 По звонку в контактный центр Позвоните на номер 8 800 250-05-20 c номера, который вы указали в договоре. Далее следуйте подсказкам системы;Дебетовые карты
